Unnamed: 0,Age,Workclass,Fnlwgt,Education-num,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
21578,44, Self-emp-not-inc,163985,15, Prof-specialty, Husband, White, Male,0,0,32, United-States, >50K
4908,44, Local-gov,188808,11, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
8043,24, Private,228686,10, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
18075,65, Private,255386,9, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
304,24, Private,303296,10, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
12703,69, Private,209236,9, Adm-clerical, Husband, White, Male,0,0,36, United-States, <=50K
25854,42, Self-emp-not-inc,102069,4, Sales, Husband, White, Male,0,0,30, United-States, <=50K
12591,56, Private,92444,10, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
19072,43, Private,83411,10, Sales, Husband, White, Male,0,0,50, United-States, >50K
6193,39, State-gov,189385,10, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50K
10254,31, Private,204752,8, Sales, Own-child, White, Male,0,0,32, United-States, <=50K
7765,23, Private,230824,13, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27706,42, Private,287244,9, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
3920,72, Private,53684,10, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
24657,24, Private,283092,7, Craft-repair, Not-in-family, Black, Male,0,0,35, Jamaica, <=50K
24932,29, Private,196243,9, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
20334,27, Private,178709,14, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
9042,28, Private,37933,9, Other-service, Not-in-family, Black, Female,0,0,48, United-States, <=50K
7077,24, Private,222993,9, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
5952,27, Private,192236,13, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
28338,47, Private,235683,14, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
7890,30, Private,61272,5, Machine-op-inspct, Wife, White, Female,0,0,40, Portugal, <=50K
6075,52, Private,133403,10, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
30030,51, Private,117253,9, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
15606,30, Private,254905,9, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29381,66, Private,178120,3, Priv-house-serv, Not-in-family, Black, Female,0,0,15, United-States, <=50K
22802,42, Private,52849,10, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18543,29, Private,255949,13, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
8728,41, Private,115849,9, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24771,27, Private,287476,9, Craft-repair, Not-in-family, Black, Male,3325,0,40, United-States, <=50K
1139,41, Private,328447,2, Craft-repair, Husband, White, Male,0,0,35, Mexico, <=50K
14801,56, Private,197114,9, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States, <=50K
12547,30, Local-gov,235271,13, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
12308,26, Private,175789,9, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
18182,49, Private,116338,9, Prof-specialty, Unmarried, White, Female,0,653,60, United-States, <=50K
468,49, Private,192776,14, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
22666,21, Private,241367,10, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
21873,35, Private,287658,10, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
22367,44, Private,367749,13, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico, <=50K
24728,32, Private,168981,9, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
4257,46, Private,185041,9, Craft-repair, Husband, White, Male,0,0,75, United-States, >50K
25555,43, State-gov,78765,10, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
12928,27, Local-gov,298510,9, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
617,50, Self-emp-not-inc,114117,9, Exec-managerial, Husband, White, Male,0,0,32, United-States, <=50K
19022,37, Self-emp-not-inc,241998,13, Prof-specialty, Husband, White, Male,0,0,5, United-States, >50K
1310,45, Federal-gov,283037,13, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20720,50, Private,190762,3, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
31940,68, Self-emp-not-inc,122094,9, Craft-repair, Husband, White, Male,0,0,15, United-States, <=50K
25835,17, Private,64785,6, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
17068,40, Private,84136,9, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
5300,41, Private,323790,9, Handlers-cleaners, Unmarried, White, Male,0,0,55, United-States, <=50K
5905,60, Self-emp-not-inc,88055,10, Craft-repair, Husband, White, Male,0,0,24, United-States, <=50K
3251,23, Private,145651,10, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
14281,43, Private,483450,5, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
6739,39, Private,49020,14, Exec-managerial, Not-in-family, White, Male,0,1974,40, United-States, <=50K
22136,25, Private,144301,10, Sales, Own-child, White, Male,0,0,42, United-States, <=50K
29544,33, Private,356823,13, Prof-specialty, Not-in-family, White, Female,10520,0,45, United-States, >50K
29017,27, Local-gov,137629,9, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
31320,24, Private,103064,13, Tech-support, Not-in-family, White, Female,3674,0,40, United-States, <=50K
23822,20, Self-emp-not-inc,66695,10, Handlers-cleaners, Own-child, Other, Female,594,0,35, United-States, <=50K
11979,34, Private,69251,9, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25858,37, Private,226947,11, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28918,55, Private,200235,9, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
26398,35, Private,218955,13, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20205,52, Local-gov,92968,14, Prof-specialty, Wife, White, Female,15024,0,40, United-States, >50K
8758,29, Private,243660,9, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
9592,53, Private,213378,9, Sales, Not-in-family, White, Female,0,0,33, United-States, <=50K
7264,38, Private,204556,9, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
4812,69, Private,164102,9, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
5962,38, State-gov,107164,10, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
14959,19, Private,82210,9, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
23227,47, Private,24723,6, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
2829,36, Private,107302,14, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
26337,45, Local-gov,334039,10, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
5858,20, Private,482732,6, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24039,26, Private,222637,6, Craft-repair, Not-in-family, White, Male,0,0,55, Puerto-Rico, <=50K
289,50, Private,193884,4, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
9313,25, Private,130793,10, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
2656,18, Private,280298,9, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
3478,35, Private,340428,13, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
15159,54, Private,315804,9, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
12753,55, Private,171015,9, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
13955,48, Federal-gov,188081,9, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
8699,48, Local-gov,238959,14, Exec-managerial, Unmarried, Black, Female,9562,0,40, United-States, >50K
26902,78, Private,105586,3, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
2657,31, Private,163516,10, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29896,34, State-gov,103371,11, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
5518,39, Local-gov,139364,13, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
32498,57, Private,153918,9, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
23734,28, Private,249541,10, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19737,42, Private,29962,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
3526,29, Private,367706,10, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
12400,34, Private,296724,10, Exec-managerial, Not-in-family, White, Female,0,0,17, United-States, <=50K
20404,27, Private,150958,3, Farming-fishing, Unmarried, White, Male,0,0,48, Guatemala, <=50K
10027,28, Private,154571,10, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
1876,44, Private,144778,10, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
26246,51, Local-gov,96678,14, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
14618,38, Private,203482,4, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
2538,47, Private,165937,9, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
7638,31, Private,339482,9, Craft-repair, Husband, White, Male,0,1848,40, United-States, >50K
17056,56, Self-emp-not-inc,51662,7, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
9234,24, Private,185452,13, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
10782,26, Private,227489,9, Tech-support, Other-relative, Black, Male,0,0,40, United-States, <=50K
15388,35, Private,188888,13, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
12134,53, State-gov,77651,9, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23491,48, Private,187505,10, Sales, Husband, White, Male,0,0,50, United-States, >50K
21938,36, Self-emp-inc,180477,10, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21155,36, Private,224566,12, Prof-specialty, Not-in-family, White, Male,0,1669,45, United-States, <=50K
26680,32, Private,137875,10, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
7831,37, Private,105044,10, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
15837,47, Private,343579,2, Farming-fishing, Not-in-family, White, Male,0,0,12, Mexico, <=50K
5924,43, Private,104660,13, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
31735,40, Self-emp-not-inc,33310,15, Other-service, Not-in-family, White, Female,0,2339,35, United-States, <=50K
2596,23, Private,133985,6, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
16908,58, Federal-gov,208640,13, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30368,26, Private,187248,9, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
4797,46, Self-emp-inc,120121,13, Sales, Husband, White, Male,0,0,50, United-States, >50K
25333,42, Private,212737,5, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
4488,25, Private,34541,11, Prof-specialty, Not-in-family, White, Female,0,0,36, Canada, <=50K
20449,32, Private,105938,9, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
19455,23, State-gov,263899,9, Other-service, Own-child, Black, Male,0,0,12, England, <=50K
377,23, Private,35633,10, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
357,40, Private,96129,11, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
19214,41, Private,120277,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23326,21, Private,148444,10, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
30287,58, Private,357788,9, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
8724,52, Self-emp-inc,177727,6, Sales, Husband, White, Male,4064,0,45, United-States, <=50K
10323,35, Private,101978,9, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
14685,36, Private,110998,14, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
17904,27, Local-gov,177072,10, Prof-specialty, Other-relative, White, Male,0,0,16, United-States, <=50K
19437,44, Private,203761,10, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
5537,44, State-gov,167265,14, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
13249,33, State-gov,332379,9, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28413,26, Private,205036,9, Handlers-cleaners, Not-in-family, White, Male,0,0,42, United-States, <=50K
600,32, Private,239824,13, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
2087,25, Private,304032,9, Adm-clerical, Own-child, White, Male,0,0,36, United-States, <=50K
9057,27, Private,160731,13, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29500,50, Private,313546,9, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
7504,26, Private,515025,6, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
26057,39, Self-emp-not-inc,122353,13, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23636,70, Self-emp-not-inc,148065,10, Tech-support, Husband, White, Male,0,0,4, United-States, >50K
22247,67, Local-gov,191800,13, Adm-clerical, Unmarried, Black, Female,6360,0,35, United-States, <=50K
17299,75, Self-emp-inc,36243,16, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28148,55, Private,376058,5, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
5809,39, Private,52645,10, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
14319,18, Private,115443,7, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
10384,50, Private,304260,12, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
184,37, Federal-gov,29054,10, Adm-clerical, Husband, White, Male,0,0,42, United-States, >50K
4352,28, Private,87239,9, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
13018,32, Private,226975,10, Sales, Own-child, White, Male,0,1876,60, United-States, <=50K
7144,29, Private,247151,7, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
14540,65, Private,243858,9, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
6064,42, Self-emp-inc,90693,13, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
14093,35, Private,180137,10, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
29732,44, Private,370502,9, Other-service, Husband, White, Male,0,0,25, Mexico, <=50K
17440,35, Self-emp-not-inc,264627,7, Exec-managerial, Unmarried, White, Female,0,0,84, United-States, <=50K
24144,41, Private,159549,13, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26809,36, Local-gov,110791,12, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29974,44, Federal-gov,308027,13, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32110,33, Private,263561,9, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
8805,20, Private,216563,7, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
24776,32, Private,356689,9, Adm-clerical, Unmarried, White, Male,3887,0,40, United-States, <=50K
31853,28, Private,210765,9, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
27739,34, Private,116910,9, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
6056,42, Private,108502,9, Sales, Not-in-family, White, Female,0,0,42, United-States, <=50K
21937,31, Private,197689,9, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
29056,46, Federal-gov,33794,13, Tech-support, Husband, White, Male,3103,0,40, United-States, >50K
30576,46, Private,269284,12, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23120,18, Private,265099,7, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
29065,28, Private,33798,11, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
